run,process,baseline,improved,delta,gain_percent
29,N03,289.6625618740245,289.6625618740245,0.0,0.0
29,N04,289.6625618740245,289.6625618740245,0.0,0.0
29,N05,289.6625618740245,289.6625618740245,0.0,0.0
29,N06,289.6625618740245,262.97584698151724,26.68671489250727,9.21303558176546
29,N07,289.6625618740245,289.33560969221963,0.3269521818048702,0.11287346893902812
29,N08,289.6625618740245,289.3374830341867,0.32507883983782904,0.11222673642554029
29,N09,289.6625618740245,289.38703455251294,0.2755273215115608,0.09512010103376384
29,N10,289.6625618740245,289.3616977801386,0.30086409388587754,0.10386709692111493
29,N11,289.6625618740245,289.38741685901147,0.2751450150130381,0.09498811763347584
29,N12,289.6625618740245,289.4318494236955,0.23071245032900833,0.07964869496298461
30,N01,292.28457961915564,292.04539839852276,0.23918122063287228,0.08183162483102031
30,N02,292.28457961915564,291.98317826823404,0.30140135092159426,0.10311914207527394
30,N03,292.28457961915564,292.28457961915564,0.0,0.0
30,N04,292.28457961915564,292.28457961915564,0.0,0.0
30,N05,292.28457961915564,292.28457961915564,0.0,0.0
30,N06,292.28457961915564,265.57478854719704,26.70979107195859,9.138282665052403
30,N07,292.28457961915564,292.00419999347656,0.2803796256790747,0.09592693054296844
30,N08,292.28457961915564,292.00838515829577,0.27619446085986965,0.09449505041276851
30,N09,292.28457961915564,292.01775418881203,0.2668254303436015,0.09128960230856956
30,N10,292.28457961915564,291.99326880590974,0.29131081324590014,0.09966684305599553
30,N11,292.28457961915564,291.95103772075674,0.3335418983988916,0.11411546200401468
30,N12,292.28457961915564,291.95746635173305,0.3271132674225896,0.11191601960281841
31,N01,307.5624817871458,307.19460800187403,0.36787378527179726,0.119609447528906
31,N02,307.5624817871458,307.3466757394452,0.21580604770065293,0.07016657117821198
31,N03,307.5624817871458,307.5624817871458,0.0,0.0
31,N04,307.5624817871458,307.5624817871458,0.0,0.0
31,N05,307.5624817871458,307.5624817871458,0.0,0.0
31,N06,307.5624817871458,279.5613798017664,28.00110198537942,9.10419951831384
31,N07,307.5624817871458,307.24077198133955,0.32170980580627884,0.1045998211280282
31,N08,307.5624817871458,307.2124855423601,0.34999624478570013,0.11379679431378803
31,N09,307.5624817871458,307.226813596506,0.335668190639808,0.10913821110083032
31,N10,307.5624817871458,307.26558741759794,0.2968943695478856,0.09653140000130339
