run,process,baseline,improved,delta,gain_percent
26,N08,342.9049907597309,342.360611301989,0.5443794577418544,0.15875518654182963
26,N09,342.9049907597309,342.01151673073394,0.8934740289969341,0.2605602289477845
26,N10,342.9049907597309,342.4705437561904,0.4344470035404697,0.12669602812660175
26,N11,342.9049907597309,341.6401825260957,1.264808233635165,0.3688509259759943
26,N12,342.9049907597309,342.0597678946856,0.8452228650452867,0.24648893653388773
27,N01,353.98497719457754,353.07417286601384,0.9108043285636995,0.25730027748128165
27,N02,353.98497719457754,353.48940018064013,0.4955770139374067,0.13999944796103572
27,N03,353.98497719457754,353.5892099457158,0.3957672488617163,0.11180340250546057
27,N04,353.98497719457754,353.28980542121013,0.6951717733674059,0.19638454119630214
27,N05,353.98497719457754,353.6606025467502,0.3243746478273124,0.09163514519685703
27,N06,353.98497719457754,352.35031852595165,1.6346586686258888,0.46178758250730906
27,N07,353.98497719457754,353.8395988017477,0.14537839282985487,0.041069085468546214
27,N08,353.98497719457754,353.7495085195971,0.23546867498043866,0.0665193977570994
27,N09,353.98497719457754,353.2076715008351,0.7773056937424485,0.21958719827683001
27,N10,353.98497719457754,353.447516249387,0.5374609451905599,0.1518315690824161
27,N11,353.98497719457754,353.7553464879685,0.2296307066090435,0.06487018416118283
27,N12,353.98497719457754,352.6946510184613,1.2903261761162526,0.3645143888145822
28,N01,348.07445395396394,347.83977010186265,0.23468385210128417,0.06742346341002184
28,N02,348.07445395396394,347.3810486199695,0.6934053339944626,0.19921178532859865
28,N03,348.07445395396394,347.16470185349436,0.909752100469575,0.2613670983708268
28,N04,348.07445395396394,347.6815656695317,0.39288828443221746,0.11287478295783826
28,N05,348.07445395396394,346.9575802304234,1.1168737235405501,0.32087207517052285
28,N06,348.07445395396394,347.2328032139258,0.8416507400381192,0.24180192785691632
28,N07,348.07445395396394,347.8636924459709,0.21076150799302695,0.06055069701291613
28,N08,348.07445395396394,347.87118421629486,0.20326973766907486,0.05839834993922282
28,N09,348.07445395396394,347.43795202116905,0.6365019327948858,0.18286373089565172
28,N10,348.07445395396394,347.7746349958303,0.2998189581336419,0.08613644429455766
28,N11,348.07445395396394,347.5800101354662,0.4944438184977571,0.14205116545644336
28,N12,348.07445395396394,347.8124609271521,0.2619930268118651,0.07526924881609269
29,N01,334.073497125176,333.4438782346752,0.629618890500808,0.1884671774082373
29,N02,334.073497125176,333.6925606553158,0.3809364698602167,0.11402774333741335
29,N03,334.073497125176,333.5442822582462,0.5292148669298058,0.1584127060314249
29,N04,334.073497125176,333.9531340762365,0.12036304893950955,0.03602891279172918
29,N05,334.073497125176,333.6046972619692,0.46879986320681155,0.14032836104659752
29,N06,334.073497125176,331.38993121602596,2.6835659091500474,0.8032860829257958
29,N07,334.073497125176,333.7474024023699,0.32609472280609,0.09761167096829103
29,N08,334.073497125176,333.60311736325394,0.4703797619220609,0.14080128054749924
29,N09,334.073497125176,333.2026230526304,0.8708740725456323,0.26068337657426305
